"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-11","6.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-12","4.2",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-13","4.6",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-14","0.4",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-15","4.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-16","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-17","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-18","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-19","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-20","0.4",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-21","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-22","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-23","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-24","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-25","0.9",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-26","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-27","0.7",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-28","2.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-29","0.2",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-30","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-03-31","0.4",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-01","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-02","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-03","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-04","4.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-05","2.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-06","1.2",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-07","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-08","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-09","0.3",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-10","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-11","6.3",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-12","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-13","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-14","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-15","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-16","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-17","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-18","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-19","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-20","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-21","1.9",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-22","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-23","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-24","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-25","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-26","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-27","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-28","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-29","1.3",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-04-30","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-01","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-02","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-03","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-04","9.3",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-05","10.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-06","0.3",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-07","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-08","3.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-09","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-10","0.1",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-11","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-12","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-13","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-14","0.3",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-15","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-16","2.3",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-17","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-18","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-19","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-20","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-21","0.3",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-22","4.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-23","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-24","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-25","11.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-26","2.2",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-27","0.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-28","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-29","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-30","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-05-31","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-01","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-02","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-03","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-04","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-05","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-06","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-07","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-08","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-09","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-10","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-11","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-12","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-13","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-14","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-15","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-16","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-17","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-18","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-19","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-20","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-21","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-22","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-23","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-24","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-25","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-26","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-27","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-28","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-29","1.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-06-30","5.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-01","3.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-02","1.4",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-03","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-04","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-05","1.5",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-06","8.5",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-07","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-08","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-09","30.4",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-10","2.8",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-11","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-12","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-13","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-14","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-15","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-16","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-17","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-18","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-19","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-20","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-21","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-22","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-23","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-24","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-25","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-26","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-27","3.4",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-28","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-29","6.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-30","1.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-07-31","5.5",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-01","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-02","2.5",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-03","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-04","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-05","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-06","0.4",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-07","15.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-08","36.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-09","15.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-10","28.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-11","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-12","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-13","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-14","5.3",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-15","20.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-16","14.7",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-17","50.9",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-18","4.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-19","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-20","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-21","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-22","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-23","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-24","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-25","1.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-26","0.2",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-27","10.6",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-28","3.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-29","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-30","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-08-31","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-01","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-02","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-03","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-04","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-05","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-06","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-07","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-08","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-09","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-10","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-11","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-12","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-13","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-14","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-15","20.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-16","0.1",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-17","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-18","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-19","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-20","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-21","1.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-22","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-23","4.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-24","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-25","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-26","0.0",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-27","15.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-28","0.3",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-29","16.4",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-09-30","5.4",",,E",,,,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-01","0.2",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-02","0.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-03","0.3",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-04","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-05","18.9",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-06","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-07","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-08","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-09","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-10","1.7",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-11","4.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-12","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-13","1.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-14","4.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-15","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-16","0.1",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-17","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-18","0.7",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-19","8.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-20","7.6",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-21","21.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-22","1.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-23","0.1",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-24","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-25","0.5",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-26","1.1",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-27","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-28","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-29","0.0",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-30","1.1",",,E","0.0",",,E",,,,
"SWE00137592","LANDSKRONA D, SW","55.88","12.84","9.0","2021-10-31","0.0",",,E","0.0",",,E",,,,
